35;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;Solve the bug  1248 Key bindings not modified;After checking the bug  1248 Key bindings not modified   it was Identified que the creation of the hashmap list  defKeyBinds  that sets the standard keyboard shortcuts  the feature  Open folder  was not included in the  defineDefaultKeyBindings ( )  method in  JabRefPreferences  class . In the creation of the menu item in the  JabRefFrame  class for the item  Open folder   it was not possible to recover the value of the item in the list  defKeyBinds   occurring error  NullPointerException  in the  String makeEscape (String s)  method in  JabRefPreferences  class  which shouldnt return the value of  String  to fill out the menu item. When the  User  tried to change and save the list  the error  NullPointerException  not allow the execution of the procedure. To solve the bug   was included in the verification of the presence of null in  keyBinds  list (copy of  defKeyBinds )  the value  Not associated  being passed to the  String  return. The warning that menu feature is created in the  JabRefFrame  class without associated keyboard shortcut  was moved to the method mentioned before  as was duplicated.
43;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;Update to UI: Remove some borders;I tried to remove some  clutter  in the UI by removing the gridlines and a few borders. Before: ![before](https://cloud.githubusercontent.com/assets/5037600/7570437/936bc8a8-f810-11e4-9dc9-29e9c948c879.JPG) After: ![after](https://cloud.githubusercontent.com/assets/5037600/7570438/936bd99c-f810-11e4-909e-7c0f729541d8.JPG)
44;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;Add entry under the  View  menu to hide the toolbar;In addition  I would suggest to hide the toolbar by default.
45;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;Added the option to change the table row height padding.;Previously  the padding added to the row height for the main table was hardcoded. The padding value can now be modified by the user through the preferences dialog. The old hardcoded value is used as the default value for the new preference.
46;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;Add option to hide/show gridlines in the main table;Cleaned-up version of older pull request https://github.com/JabRef/jabref/pull/43
47;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Added the ability to reorder the panels in the side pane.;Side pane panels now feature an up arrow button and a down arrow button immediately to the left of the close button. These buttons allow panes to be swapped with the pane above or below them  respectively.  Whenever the panes are reordered  the current position of each visible pane is recorded in the application preferences  so the user s custom ordering can be preserved when JabRef is next run.
48;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;Add the option to save selected entries as plain BibTeX.;Adds a new menu option called  Save selected as plain BibTeX ... .  This option behaves the same way as the existing  Save selected as ...  option  except that the JabRef metadata and signature comment are not written to the resulting output file.
49;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;Minor UI Fix: Add  Save selected as plain BibTeX...  to the list of open database-only actions.;The  Save selected as plain BibTeX...  menu option is now correctly enabled and disabled based on whether or not a database is currently open.  I haven t included a CHANGELOG entry  since this commit effectively just corrects a minor oversight on my behalf when adding this menu entry in [a previous pull request](https://github.com/JabRef/jabref/pull/48)  but I m happy to add one if deemed necessary.
55;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;Mac bundle and integration for Java 7;These changes creates a new compilation target for JabRef  in order to make a Mac application bundle which can work with the newer Oracle JVM for Mac (versions 7 and 8)  and change the code of the wrapper to integrate the Apple events with the non-deprecated API in com.apple.eawt.  Main changes are: - Create a new target based on Oracle s appbundler to create a bundle compatible with newer JVMs. (not compatible with Apple s JVM). - Move the older target to Jabref-legacy.app. - Remove the old deprecated wrapper OSXAdapter  which does not work with Oracle s JVM. - Create new wrapper based on com.apple.eawt (compatible with both JVMs). - Improve the quit behaviour. - Add support for the Fullscreen feature.  The code changes are compatible with both Oracle s JVMs and Apple legacy one  but the legacy bundle is currently broken as the code requires Java 1.7+. Tested with Apple s JVM (1.6.0_65) and Oracle s JVM (1.8.0_45).
56;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;Fix double-click opening of files on Mac;Moving the registration of Apple events ensures that double-clicking on a file to open it works even if JabRef is not yet running.
65;1;0;1;0;1;0;1;1;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;Replace usages of preferences by string through constants;I checked all the usage of strings for getting or setting preferences and replaced them by a the usage of a constant  if one existed. This gives some more static checking and consistency throughout the project. Changes are limited to  src/main/java .   Again this changes nothing functionwise  but only improves code quality.
66;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;fixed incompatibility with INSPIRE output page;Due to a change in the html output of the INSPIRE search  JabRef was no more able to distinguish the interesting output from the rest of the page. It was due to a missing newline character.
67;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;deprecated url;
74;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;Refactor Globals;This pull request reduces the infamous Globals class to one third of its size. This is achieved by extracting every variable or method that is only used once to the position of its usage. In the case of char maps several map classes have been extracted.
75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Code style;Some minor code style cleanups.
77;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;Code style;More minor code style cleanups.
80;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;Yet another code style iteration;
93;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Logic improvements (Java 1.7+);This pull request features various improvements of the classes in the logic package with the aim to transition beyond Java 1.6 and improve quality. In particular: - Updates license headers with current date - Syntax optimizations: Java 1.7 use of generics (diamond operator) - Format code according to Java conventions (C-style curly brackets  I am looking at you) - Improves exception handling with logging - Replace usages of Exception with more precise Exceptions - Improves variable names - Removes commented-out code  unused private methods (unused public methods/constructors are not eliminated) - Use try-with-resources if possible - Delete stale comments - Replace StringBuffer with StringBuilder - Remove history information from JavaDoc  (I am aware that I could push this directly  since I am now a contributor. As this started out as a pull request  I want to finish it as such. Future cotributions will be made directly to jabref/master)
96;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;[WIP] Update each file to have a license header;Each java file now does have a license header  except the automatically generated ones.  Gradle now enforces that every .java file has a license header during the  check  task.  With  gradlew licenseFormat  one can generate the headers on new files automatically.
100;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Move and refactor EntryEditor;Moves the classes related to the EntryEditor into a separate GUI package and performs a few refactorings and quality improvements on the way.
101;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;Full text crawlers;**This PR enables automatic PDF fulltext downloads.**  Current catalogs:   - ACS - arXiv - Springer - Sciencedirect (Elsevier) - Google Scholar  Questions:  - Do we want to include more Crawlers? If yes  which? - Action was in the  Tools  menu. Imho it should be either auto downloaded or included with the  download or  auto  button in the detailed entry view.  TODO: - [ ] Make it nonblocking and keep the progress bar! - [x] Add an option to delete the local file if a wrong file was downloaded - [x] Tests on Travis & CircleCI are blocked by Google by  403 Forbidden  (Bot detection)
105;0;1;1;0;1;0;1;1;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;0;Move JabRefFrame and BasePanel to the gui package;This pull request moves the two central GUI classes   JabRefFrame  and  BasePanel  to the gui package.   To preserve visibility constraints  this requires the relocation of many more classes that have package-local dependencies on the above two classes.   Variables / methods in  JabRefFrame  with reduced visibility that are accessed from  JabRef  were made  public   since the latter class clearly does not belong to the gui package.
108;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Extract model package with core data classes;This pull request extracts the most central data classes from the root package and puts them into a separate model package. It was possible to remove all GUI dependencies from these classes.  Additionally  all classes in the model package are refactored and adjusted to Java 8 syntax.
127;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Minor improvement in GoogleUrlCleaner #126;Fixes detection of domains such as google.co.uk / co.jp / etc. and moves test class to test folder.
128;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;GoogleUrlCleaner: Add support for pasting using bound shortcut;
137;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;Unify and simplify GUI actions;- Using lambdas for the simpler actions - Some code cleanup - Extract String commands as String constants to Actions.java and use the constants in JabRefFrame  BasePanel and RightClickMenu - Use the constants already defined in KeyBinds to get KeyStrokes for the Actions (in JabRefFrame  BasePanel  EntryEditor and RightClickMenu) - 8e3ad9d: Remove Quickfix for [SF.net Bug #1277](https://sourceforge.net/p/jabref/bugs/1277/) and implement feature properly: Instead of Deactivating  Show/Hide Toolbar  when no database is open  the action has been move to JabRefFrame and works now even if no database is open.  see also #136
140;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;Added a search bar at the top;The search bar is now at the top above the bibtex database. Moreover  the autocompletion now works via a dropdown control.  ![capture](https://cloud.githubusercontent.com/assets/5037600/9638968/d1aff484-51a9-11e5-9fde-809cb40d2c67.JPG)  The code maybe needs further clean-up (for example  I m not sure which of the recent changes to SearchManager2.java should be incorporated into the new SearchBar.java). I m not aware of any bugs  but I m sure there are some.  (By the way  what is now the correct way to include external libraries? The code below needs [JSplitButton](https://code.google.com/p/jsplitbutton/)  which I included in the old way.)
143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Fix SF Bug #1285;Restores the cursor resp.  caret  position when a field is store during editing. This fixes [SF.net bug #1285](http://sourceforge.net/p/jabref/bugs/1285/).  To be done:  - Backport to dev_2.11 - Ask for confirmation on SF.net and close the issue there.
147;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;Remove option to set custom icon theme;The setting of a custom icon theme is not available in the GUI. Because of this  I removed it.   What is changed: - no support for custom icon themes anymore - a smaller GUIGlobals class - more explicit referencing of icons - less setup logic that is required to be called explicitly - when no icon is available  the default one (red.png at the moment) will be used. This allows to detect icon errors -> see below - less code  Uncovered issues through this change: - the action openFolder is used in the icon bar  but as it had no icon  it was never displayed to the user. this is now marked explicitly in red  allowing us developers to fix this.  I am open for feedback.
150;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;Removes the legacy-action Integrity Check;Removes the **legacy**-action  Tools--> Legacy Tools... --> Integrity Check  with all its files.   What it helps: - removes 1000 lines of code - removes a feature that is marked as a legacy tool  What does the feature do at the moment: - check year: raise error if it contains a 4digit number - check title: warn only about wrong braces - check author/editor: check that the structure is correct using  and  and the     separator.  Anyone who wants this feature to stay?  Is there any other validation facility in place where we could add the checks instead?
162;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;[WIP] Improvements to search;This is a new version of my old pull request  now updated to the 2.8 version and incorporating all the suggestions from the last time. (Except the clean commit history )  The changes include: - Search bar is now at the top - Autocompletion suggestions are shown in a popup - Search options are available via a drop-down list  this implements Feature Request #853 -  Clear search  button also clears search field  this implements Feature Request #601 - In incremental search mode: next result is selected by pressing enter (instead of Control + F as previously) - Incremental search now uses the same search engine as the other search modes - Added a new search mode (Live filter) which filters the table as soon as the search text is changed  I have a few questions: - ~~There are quite a few changes from formatting the code in Eclipse. Is it ok if I include them?~~ - I have a problem with listening to changes in the textfield and programatically setting the text with setText(). The latter command triggers first an event for the deletion of the text and then another one for inserting the new one. Is there a way to be informed just once about such a change? (This occours in the following case: if the user accepts an autocompletion  then the text is changed via setText(). Thus  in incremental and live filter mode  two searches are performed.) - ~~The SearchWorker implemented the AbstractWorker interface. As far as I understood  this enables one to do work asynchronously and then change the GUI later. However  the worker is simply run via        worker.getWorker().run()        worker.getCallBack().update()    In my understanding  this defeats completely the purpose of using the AbstractWorker. What is the right way to run it?~~ - ~~A general observation about the  SearchRule  class. Every method of it takes the query as an argument. I would propose to save the query internally in   SearchRule  and thus simplify the interface a little bit.~~ - ~~The setting  Autocomplete names  is not yet implemented. In my opinion this can be completely removed.~~ - ~~The setting  Select matches  is not yet implemented since I do not understand the purpose of this setting. Should it control whatever the first match is selected after the search is performed? Moreover  I think it was not implemented in the old search pane.~~  Things which should be done at some point (I will open a ticket after this pull request was accepted): - All the other inline autocompletions (in fields for example) should also use the new dropdown style autocompleter - Search result table is not styled the same as main table  related [SF Bug 847](http://sourceforge.net/p/jabref/bugs/847/)
164;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;Small changes to default preferences;- Fields in table are not colored (required/optional) - Owner column is not shown - Slightly increasing row padding in table
165;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;Timestamp is not displayed by defaut;As discussed in #164 the timestamp column shouldn t be displayed by default.
166;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;Cleanup and format some files;Run cleanup and format in eclipse on some files to make comparison in #162 easier.
175;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;Increase saving speed;Intended to fix #122  this PR turned into a major API change. It replaces  String[]  in the return types of  BibtexEntryType  with  List<String> . This allows to return immutable lists instead of mutable arrays and improves the stability of the program. Additionally  the rewrite allowed to replace a lot of duplicate object creation with instance variables.  With respect to #122  the immutability of the new lists removes the necessity to create defensive copies and therefore avoids a lot of cloning.
176;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;1;0;1;0;1;1;1;1;0;Improved CaseChangers;Added more words that should be kept lower case and added functionality to honor words within {}. Can readily be merged with 2.11 as well (for someone more handy with GitHub...).
178;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Auto detect user language #177;JabRef now uses the system locale as default with this PR.  I simplified some methods in the process and implemented a fallback to  en  when there is no bundle for the default locale.  Any suggestions?
192;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Improved CaseChangers;New attempt with the same code and same limitations  but using branches. So hopefully possible to merge. I also used the JabRef formatter and clean up. Hopefully  I got it correct.
200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Added conversion menu on right click in text field (#191);Accessing these conversions without going through clean up can be quite useful.
205;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;Replaced DefaultFormBuilder with FormBuilder;Replaced the deprecated DefaultFormBuilder with FormBuilder in about ten instances.  As I was working with the external programs code  the strings there were unified to ease the translation work a bit.
206;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Added ability to merge from a downloaded DOI based Bibtex entry;- Refactored MergeEntriesDialog by splitting into a MergeEntries providing a JPanel for merging and the Dialog and moved these into gui.mergeentries - Added MergeEntryDOIDialog to merge with a Bibtex entry downloaded based on DOI  e.g.  to add missing information or correct - Added that functionality to the right-click menu for the entry table - Made getEntryFromDOI in DOItoBibTeXFecther public to be able to use that to get the Bibtex entry - Added a new icon for DOI (which probably should be used in other places)
215;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Adding an advanced data structure for Title/Word in the CaseChangers …;…implementation.  @koppor this is what I ment. What do you think?
217;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;Remove the option move-to-systray;Why? - only applications that do background work are put in the systray  e.g.  Dropbox or Anti-Virus-software.  - other software stays in the normal task bar - JabRef currently does no background stuff  hence  should stay in the task bar only  Gains? - less code - lesser quirky workarounds (see commit)
225;1;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;Replaced DefaultFormBuilder with FormBuilder;Another batch of replacing the deprecated DefaultFormBuilder with FormBuilder: AutoSetExternalFileForEntries  BasePanel  ColorSetupPanel  DBConnectDialog  FromAuxDialog  ManageKeywordsAction  MassSetFieldAction  and SynchronizeFileField.  Clean up in Util.java.
227;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Merge entries in duplicate detection;Added a  merged entry  tab and preview/textbox in the DuplicateResolverDialog and added handling of this at import and duplicate checking.  Also fixed a bug leading to that if import was done without the ImportInspectionDialog  nullPointerException happened as the MetaData was not properly initialized.
228;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Alternative merge duplicate branch;This branch should be identical to PR #227 but with only two commits. As said earlier  there are some things to be sorted out such as relevant naming  but unless there are some major objections  it can make sense to merge it now and I ll get around to fixing those things later. I m a bit worried about all the merging/rebasing/getting hundreds of unrelated commits...
232;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;Architecture;Adds a the ArchitectureTests class that ensures that specific packages stay independent from other packages.  Why? - ensure that the architecture of JabRef stays healthy.
235;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;Clean ups;Purpose was to replace more DefaultFormBuilders  but ended up cleaning up minor issues and removed quite a bit of disabled code from IEEEXploreFetcher (bibtex fetching and multi-page search results)  which has not been working for years  and added support for a few more publication types that IEEE Xplore has added.
236;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;Simplify key bindings;Currently  there is a key binding for  push to application  but there can be key bindings for each specific application  e.g.  LyX  Vim  etc.  To simplify  there should only be a key binding for the currently selected application  hence  only the  push to application  key binding.
237;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;Less console output in tests;Reduces console output during tests dramatically. This reduces the console output in travis  helping to find the cause for a failing test faster with less scrolling.
239;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;Remove edit preamble and edit strings from toolbar. It is still avail…;…able under the bibtex menu.
241;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;Set default encoding to UTF-8;The UTF-8 support of LaTeX  [biber](https://www.ctan.org/pkg/biber) and [LaTeX editors](http://tex.stackexchange.com/questions/339/latex-editors-ides) is really mature. To have interoperable  .bib  files  JabRef should set the default encoding (for new users) to  UTF-8
248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Removes button to merge entries and keep the old ones.;- Renames merge button into  Merge entries . - Removes button to merge entries and keep the old ones. The old ones are now always deleted.
253;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;Cleanup preferences;This PR remove preferences that are no longer used in JabRef.  I checked the usage each public field of  JabRefPreferences  and  if there was no such usage  searched for String occurrences of the preference value in the complete project. If such usage was found  I replaced it with a usage of the respective field. Otherwise  I deleted the preference.  All in all  only a surprisingly small amount of preferences is not used.
259;1;0;1;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;Fixed some warnings  missing copyright statements  and some minor issues;PushToEmacs is causing formatting problems (works with manual formatting)  but other than that  I believe that everything should be OK.
261;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;[WIP] Enable merge entries at context menu;When selecting two entries  the context menu should offer merging of them  too. - [ ] When only one entry is selected  the  Merge entries  entry should be disabled.
264;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;Remove unused menus for import/export;Found some dead code in JabRefFrame which has been used to generate subMenus for custom imports/exports.   Would be glad if someone checks whether this is okay.
266;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Removed a number of warnings  added copyright etc;Cleanups based on warnings  primarily: - Removed right-hand side arguments of diamond operators - Static functions - Commented empty blocks - Added try-with - Avoided hiding variables  Included copyright statements.
267;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;Removes option to hide the BibTeX Code tab in the entry editor.;Why? - I do not see the point of hiding the BibTeX Code tab in the entry editor. Hence  I removed the option.
272;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;onSave actions discussion #131;Will replace all ordinal numbers by superscripts when saving a database  e.g.  1st Conf. -> 1\textsuperscript{st} Conf.  Will not alter the casing of the text at the moment  should we do this? E.g.  1ST Conf. -> 1st Conf.
274;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;Save size of MergeEntryDialog and MergeEntryDOIDialog;As per @koppor s request (sort of)  the  MergeEntry*  dialogs now save and restore their size and position (same for both).
276;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Refactor BibTex model (a bit);- Renames getAllFields() to getFieldNames()  - add getFields() method  Often the workflow in our code is:      java for(String name: entry.getFieldnames()) {   entry.getField(name)    // do something }      We can directly use  entry.getFields()  for this now. Are there any concurrency Problems behind the old rationale or was it just dumb?
277;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Refactor CaseChangers;
280;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;Removes option to disable renaming in FileChooser dialogs.;Why? - I think this is annoying as one would expect this to work.   I can also live with the option that this is ALWAYS active  but giving the user the option to choose is not good in my opinion.
283;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;Replaced print-out messages with LOGGER;Added logger instead of print-outs in a bunch of places.
286;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;Fixed a number of warnings;Got rid of a number of warnings: - <> - static methods - commented empty blocks - general clean up
287;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;DOAJ search;Search for Directory of Open Access Journals. Quite functional  but the remaining things should (probably) be done - [x] ~~Help page~~ - [x] Decide on where the BibJSONConverter class should be positioned (input?) - [x] More fields? ~~ISSN?~~ - [x] ~~Better/more error checking~~ - [x] ~~Handle search results with more than 100 entries properly~~ - [x] ~~Fill empty methods in DOAJFetcher~~ - [x] ~~Update status bar~~ - [x] Add test for BibJSONConverter - [x] ~~Enable stopping search~~  Implements what is discussed in #208
292;0;0;1;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;Warning removal;More warnings removed.
298;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;Warningremoval5;Removed a bunch of warnings. - Redundant specifications in <> - Resource leakage - Commented empty blocks - Removed calls to Util.pr
